1.409073	1.417557	1.192077	1.710559	-1.010996	-1.004328	2.445604	3.401428	-4.385559	0.163246
1.40966	1.417403	1.19106	1.710939	-1.011018	-1.004271	2.45436	3.409985	-4.397669	0.162781
1.410248	1.417224	1.190056	1.71131	-1.011041	-1.004215	2.463097	3.418521	-4.409745	0.162318
1.410838	1.41702	1.189063	1.71167	-1.011063	-1.00416	2.471815	3.427037	-4.421786	0.161858
1.411428	1.416793	1.188082	1.71202	-1.011086	-1.004106	2.480515	3.435531	-4.433794	0.161398
1.41202	1.416541	1.187113	1.71236	-1.011109	-1.004052	2.489195	3.444005	-4.445767	0.160941
1.412614	1.416267	1.186155	1.71269	-1.011132	-1.003998	2.497858	3.45246	-4.457706	0.160486
1.413208	1.41597	1.185207	1.713012	-1.011155	-1.003945	2.506501	3.460893	-4.469612	0.160032
1.413805	1.41565	1.184271	1.713324	-1.011178	-1.003893	2.515127	3.469307	-4.481485	0.15958
1.414404	1.415308	1.183345	1.713628	-1.011202	-1.003841	2.523734	3.4777	-4.493324	0.159129
1.415004	1.414945	1.18243	1.713923	-1.011225	-1.00379	2.532323	3.486074	-4.505131	0.158681
1.415606	1.414561	1.181524	1.71421	-1.011249	-1.00374	2.540894	3.494428	-4.516904	0.158234
1.416209	1.414156	1.180628	1.714489	-1.011272	-1.003689	2.549446	3.502762	-4.528646	0.157789
1.416815	1.41373	1.179742	1.71476	-1.011296	-1.00364	2.557981	3.511077	-4.540355	0.157345
1.417423	1.413284	1.178865	1.715025	-1.01132	-1.003591	2.566498	3.519372	-4.552032	0.156904
1.418033	1.412819	1.177998	1.715282	-1.011344	-1.003542	2.574997	3.527648	-4.563678	0.156463
1.418645	1.412334	1.177139	1.715532	-1.011368	-1.003494	2.583479	3.535906	-4.575292	0.156025
1.419259	1.41183	1.176289	1.715775	-1.011393	-1.003446	2.591943	3.544144	-4.586874	0.155588
1.419876	1.411308	1.175447	1.716012	-1.011417	-1.003399	2.600389	3.552363	-4.598425	0.155153
1.420495	1.410768	1.174613	1.716243	-1.011442	-1.003352	2.608819	3.560564	-4.609946	0.154719
1.421116	1.410209	1.173787	1.716468	-1.011467	-1.003306	2.617231	3.568746	-4.621436	0.154287
1.421739	1.409634	1.172969	1.716687	-1.011492	-1.00326	2.625625	3.576909	-4.632895	0.153857
1.422365	1.409041	1.172158	1.716901	-1.011517	-1.003214	2.634003	3.585054	-4.644325	0.153428
1.422993	1.408431	1.171355	1.71711	-1.011542	-1.003169	2.642363	3.59318	-4.655724	0.153
1.423623	1.407804	1.170558	1.717314	-1.011567	-1.003124	2.650706	3.601288	-4.667093	0.152574
1.424256	1.407162	1.169768	1.717513	-1.011593	-1.003079	2.659033	3.609378	-4.678432	0.15215
1.424892	1.406503	1.168985	1.717708	-1.011618	-1.003035	2.667342	3.61745	-4.689742	0.151728
1.42553	1.40583	1.168208	1.717898	-1.011644	-1.002991	2.675635	3.625504	-4.701023	0.151306
1.42617	1.405141	1.167437	1.718085	-1.01167	-1.002948	2.683911	3.63354	-4.712274	0.150887
1.426813	1.404437	1.166672	1.718268	-1.011696	-1.002905	2.692171	3.641558	-4.723497	0.150469
1.427459	1.403718	1.165913	1.718447	-1.011722	-1.002862	2.700414	3.649559	-4.734691	0.150052
1.428107	1.402985	1.165159	1.718623	-1.011749	-1.002819	2.70864	3.657542	-4.745857	0.149637
1.428757	1.402239	1.16441	1.718795	-1.011775	-1.002777	2.71685	3.665508	-4.756994	0.149224
1.429411	1.401479	1.163666	1.718965	-1.011802	-1.002735	2.725043	3.673456	-4.768102	0.148811
1.430066	1.400705	1.162927	1.719132	-1.011829	-1.002693	2.733221	3.681387	-4.779183	0.148401
1.430725	1.399918	1.162192	1.719297	-1.011856	-1.002651	2.741382	3.689301	-4.790236	0.147992
1.431386	1.399119	1.161462	1.719459	-1.011883	-1.00261	2.749527	3.697198	-4.801261	0.147584
1.432049	1.398306	1.160735	1.719619	-1.01191	-1.002569	2.757655	3.705077	-4.81226	0.147178
1.432715	1.397482	1.160013	1.719778	-1.011938	-1.002528	2.765768	3.71294	-4.82323	0.146773
1.433384	1.396646	1.159295	1.719934	-1.011966	-1.002488	2.773865	3.720787	-4.834174	0.14637
1.434056	1.395798	1.15858	1.720089	-1.011993	-1.002447	2.781945	3.728616	-4.84509	0.145968
1.43473	1.394938	1.157868	1.720243	-1.012021	-1.002407	2.79001	3.736428	-4.85598	0.145568
1.435407	1.394068	1.15716	1.720396	-1.012049	-1.002367	2.79806	3.744225	-4.866844	0.145169
1.436086	1.393186	1.156454	1.720547	-1.012078	-1.002327	2.806093	3.752004	-4.877681	0.144772
1.436768	1.392293	1.155752	1.720698	-1.012106	-1.002287	2.814111	3.759767	-4.888493	0.144376
1.437453	1.391391	1.155052	1.720849	-1.012135	-1.002248	2.822113	3.767514	-4.899278	0.143981
1.43814	1.390478	1.154354	1.720999	-1.012164	-1.002208	2.8301	3.775245	-4.910037	0.143588
1.43883	1.389555	1.153659	1.721148	-1.012192	-1.002169	2.838071	3.782959	-4.92077	0.143196
1.439523	1.388622	1.152965	1.721298	-1.012222	-1.00213	2.846027	3.790658	-4.931478	0.142806
1.440218	1.387679	1.152274	1.721448	-1.012251	-1.002091	2.853967	3.79834	-4.94216	0.142417
1.440916	1.386728	1.151584	1.721598	-1.01228	-1.002052	2.861892	3.806006	-4.952817	0.14203
1.441616	1.385767	1.150896	1.721748	-1.01231	-1.002013	2.869802	3.813657	-4.963449	0.141644
1.442319	1.384797	1.150209	1.721899	-1.01234	-1.001974	2.877696	3.821291	-4.974056	0.141259
1.443025	1.383819	1.149524	1.722051	-1.01237	-1.001935	2.885575	3.82891	-4.984639	0.140876
1.443734	1.382833	1.148839	1.722203	-1.0124	-1.001896	2.893439	3.836513	-4.995196	0.140494
1.444445	1.381838	1.148156	1.722357	-1.01243	-1.001858	2.901288	3.844101	-5.00573	0.140114
1.445159	1.380834	1.147473	1.722512	-1.01246	-1.001819	2.909122	3.851673	-5.016239	0.139735
1.445875	1.379823	1.146791	1.722669	-1.012491	-1.001781	2.916941	3.85923	-5.026724	0.139357
